기준일,지역,확진자수,전일대비증감수,십만명당발생률,사망자수,격리해제수
2021-08-01,충북,3867,17,241.56,71,3481
2021-08-01,충남,4992,46,235.36,45,4373
2021-08-01,전북,2781,14,154.15,60,2473
2021-08-01,전남,2044,9,110.39,17,1808
2021-08-01,경북,5484,28,207.77,87,5114
2021-08-01,경남,7287,84,218.16,22,6152
2021-08-01,제주,1752,20,259.7,1,1544
2021-08-01,검역,5276,19,0.0,11,4824
2021-07-31,합계,198334,1538,382.67,2095,174164
2021-07-31,서울,64350,475,665.57,534,56057
2021-07-31,부산,8206,72,241.93,128,7024
2021-07-31,대구,11669,46,482.52,222,10859
2021-07-31,인천,9060,96,307.87,64,7804
2021-07-31,광주,3399,22,234.4,24,3171
2021-07-31,대전,4189,86,286.16,30,3208
2021-07-31,울산,3206,17,282.21,41,3026
2021-07-31,세종,736,12,206.84,1,645
2021-07-31,경기,55780,395,415.43,683,49173
2021-07-31,강원,4493,39,291.22,55,3920
2021-07-31,충북,3850,19,240.5,71,3456
2021-07-31,충남,4946,63,233.19,45,4338
2021-07-31,전북,2767,14,153.37,60,2465
2021-07-31,전남,2035,13,109.91,17,1791
2021-07-31,경북,5456,19,206.71,87,5090
2021-07-31,경남,7203,99,215.64,22,6068
2021-07-31,제주,1732,26,256.73,1,1519
2021-07-31,검역,5257,25,0.0,10,4550
2021-07-30,합계,196796,1710,379.7,2089,172746
2021-07-30,서울,63875,488,660.65,532,55550
2021-07-30,부산,8134,78,239.8,128,6953
2021-07-30,대구,11623,62,480.62,222,10824
2021-07-30,인천,8964,119,304.6,62,7707
2021-07-30,광주,3377,25,232.89,24,3154
2021-07-30,대전,4103,85,280.28,29,3156
2021-07-30,울산,3189,18,280.72,41,3000
2021-07-30,세종,724,4,203.47,1,643
2021-07-30,경기,55385,524,412.49,682,48825
2021-07-30,강원,4454,20,288.69,55,3863
2021-07-30,충북,3831,37,239.31,71,3425
2021-07-30,충남,4883,37,230.22,45,4307
2021-07-30,전북,2753,23,152.6,60,2454
2021-07-30,전남,2022,19,109.21,17,1769
2021-07-30,경북,5437,37,205.99,87,5065
2021-07-30,경남,7104,99,212.68,22,6006
2021-07-30,제주,1706,18,252.88,1,1495
2021-07-30,검역,5232,17,0.0,10,4550
2021-07-29,합계,195086,1673,376.4,2085,171548
2021-07-29,서울,63387,514,655.61,532,55308
2021-07-29,부산,8056,82,237.5,127,6888
2021-07-29,대구,11561,56,478.05,222,10786
2021-07-29,인천,8845,96,300.56,61,7607
2021-07-29,광주,3352,39,231.16,24,3127
2021-07-29,대전,4018,69,274.48,29,3124
2021-07-29,울산,3171,14,279.13,41,2984
2021-07-29,세종,720,5,202.34,1,632
2021-07-29,경기,54861,469,408.59,681,48465
2021-07-29,강원,4434,47,287.39,55,3829
2021-07-29,충북,3794,30,237.0,71,3402
2021-07-29,충남,4846,47,228.47,45,4275
2021-07-29,전북,2730,31,151.32,60,2445
2021-07-29,전남,2003,20,108.18,17,1762
2021-07-29,경북,5400,22,204.59,87,5040
2021-07-29,경남,7005,90,209.72,22,5876
2021-07-29,제주,1688,24,250.21,1,1486
2021-07-29,검역,5215,18,0.0,9,4512
2021-07-28,합계,193413,1895,373.18,2083,170484
2021-07-28,서울,62873,573,650.29,531,55038
2021-07-28,부산,7974,102,235.09,127,6814
2021-07-28,대구,11505,55,475.74,222,10758
2021-07-28,인천,8749,102,297.3,61,7525
2021-07-28,광주,3313,27,228.47,24,3097
2021-07-28,대전,3949,75,269.76,29,3091
2021-07-28,울산,3157,18,277.9,41,2971
2021-07-28,세종,715,11,200.94,1,627
2021-07-28,경기,54392,556,405.09,680,48131
2021-07-28,강원,4387,74,284.35,55,3801
2021-07-28,충북,3764,40,235.13,71,3394
2021-07-28,충남,4799,31,226.26,45,4244
2021-07-28,전북,2699,23,149.6,60,2438
2021-07-28,전남,1983,20,107.1,17,1731
2021-07-28,경북,5378,33,203.76,87,5023
2021-07-28,경남,6915,98,207.02,22,5825
2021-07-28,제주,1664,23,246.65,1,1470
2021-07-28,검역,5197,34,0.0,9,4506
2021-07-27,합계,191518,1363,369.52,2079,168620
2021-07-27,서울,62300,351,644.36,529,54175
2021-07-27,부산,7872,66,232.08,127,6745
2021-07-27,대구,11450,69,473.46,222,10714
2021-07-27,인천,8647,65,293.83,61,7480
2021-07-27,광주,3286,23,226.61,24,3082
2021-07-27,대전,3874,71,264.64,28,3049
2021-07-27,울산,3139,5,276.32,41,2956
2021-07-27,세종,704,6,197.85,1,620
2021-07-27,경기,53836,373,400.95,679,47635
2021-07-27,강원,4313,61,279.55,55,3760
2021-07-27,충북,3724,13,232.63,71,3364
2021-07-27,충남,4768,38,224.8,45,4201
2021-07-27,전북,2676,32,148.33,60,2433
2021-07-27,전남,1963,15,106.02,17,1706
2021-07-27,경북,5345,25,202.51,87,5011
2021-07-27,경남,6817,88,204.09,22,5737
2021-07-27,제주,1641,17,243.24,1,1460
2021-07-27,검역,5163,45,0.0,9,4492
2021-07-26,합계,190155,1318,366.89,2077,167357
2021-07-26,서울,61949,341,640.73,529,53668
2021-07-26,부산,7806,89,230.13,127,6696
2021-07-26,대구,11381,60,470.61,222,10680
2021-07-26,인천,8582,71,291.62,61,7446
2021-07-26,광주,3263,18,225.02,24,3062
2021-07-26,대전,3803,71,259.79,28,3023
2021-07-26,울산,3134,3,275.88,41,2947
2021-07-26,세종,698,5,196.16,1,617
2021-07-26,경기,53463,350,398.17,678,47317
2021-07-26,강원,4252,29,275.6,55,3704
2021-07-26,충북,3711,31,231.82,71,3349
2021-07-26,충남,4730,65,223.0,45,4140
2021-07-26,전북,2644,24,146.55,60,2414
2021-07-26,전남,1948,28,105.21,17,1697
2021-07-26,경북,5320,22,201.56,87,4999
2021-07-26,경남,6729,78,201.45,22,5664
2021-07-26,제주,1624,12,240.72,1,1442
2021-07-26,검역,5118,21,0.0,8,4492
2021-07-25,합계,188837,1487,364.35,2073,166365
2021-07-25,서울,61608,489,637.21,529,53459
2021-07-25,부산,7717,108,227.51,127,6628
2021-07-25,대구,11321,69,468.13,222,10638
2021-07-25,인천,8511,88,289.21,61,7369
2021-07-25,광주,3245,13,223.78,24,3053
2021-07-25,대전,3732,54,254.94,28,2985
2021-07-25,울산,3131,9,275.61,41,2939
2021-07-25,세종,693,9,194.76,1,613
2021-07-25,경기,53113,320,395.57,674,46973
2021-07-25,강원,4223,25,273.72,55,3699
2021-07-25,충북,3680,41,229.88,71,3338
2021-07-25,충남,4665,47,219.94,44,4118
2021-07-25,전북,2620,7,145.22,60,2409
2021-07-25,전남,1920,16,103.7,17,1691
2021-07-25,경북,5298,28,200.73,87,4993
2021-07-25,경남,6651,119,199.12,22,5612
2021-07-25,제주,1612,14,238.94,1,1432
2021-07-25,검역,5097,31,0.0,8,4416
2021-07-24,합계,187350,1627,361.48,2068,165237
2021-07-24,서울,61119,465,632.15,528,53094
2021-07-24,부산,7609,116,224.33,127,6581
2021-07-24,대구,11252,52,465.28,222,10604
2021-07-24,인천,8423,84,286.22,61,7305
2021-07-24,광주,3232,9,222.89,24,3041
2021-07-24,대전,3678,68,251.25,28,2928
2021-07-24,울산,3122,19,274.82,40,2906
2021-07-24,세종,684,6,192.23,1,612
2021-07-24,경기,52793,464,393.18,673,46610
2021-07-24,강원,4198,46,272.1,55,3680
2021-07-24,충북,3639,31,227.32,71,3328
2021-07-24,충남,4618,39,217.72,44,4104
2021-07-24,전북,2613,42,144.84,60,2396
2021-07-24,전남,1904,20,102.83,17,1682
2021-07-24,경북,5270,21,199.66,87,4978
2021-07-24,경남,6532,111,195.56,22,5553
2021-07-24,제주,1598,15,236.87,1,1421
2021-07-24,검역,5066,19,0.0,7,4414
2021-07-23,합계,185723,1629,358.34,2066,164198
2021-07-23,서울,60654,519,627.34,528,52745
2021-07-23,부산,7493,116,220.91,127,6542
2021-07-23,대구,11200,60,463.13,222,10559
2021-07-23,인천,8339,97,283.37,61,7195
2021-07-23,광주,3223,9,222.27,24,3022
2021-07-23,대전,3610,67,246.6,28,2892
2021-07-23,울산,3103,22,273.15,40,2895
2021-07-23,세종,678,8,190.54,1,607
2021-07-23,경기,52329,415,389.73,672,46382
2021-07-23,강원,4152,62,269.11,54,3660
2021-07-23,충북,3608,35,225.38,71,3315
2021-07-23,충남,4579,28,215.89,44,4063
2021-07-23,전북,2571,10,142.51,60,2389
2021-07-23,전남,1884,23,101.75,17,1671
2021-07-23,경북,5249,16,198.87,87,4961
2021-07-23,경남,6421,93,192.23,22,5487
2021-07-23,제주,1583,29,234.65,1,1401
2021-07-23,검역,5047,20,0.0,7,4412
2021-07-22,합계,184094,1841,355.19,2063,163065
2021-07-22,서울,60135,499,621.97,528,52322
2021-07-22,부산,7377,104,217.49,127,6495
2021-07-22,대구,11140,38,460.65,222,10523
2021-07-22,인천,8242,130,280.07,61,7172
2021-07-22,광주,3214,11,221.65,24,3014
2021-07-22,대전,3543,81,242.03,28,2881
2021-07-22,울산,3081,25,271.21,40,2886
2021-07-22,세종,670,10,188.29,1,601
2021-07-22,경기,51914,373,386.64,669,46090
2021-07-22,강원,4090,47,265.1,54,3640
2021-07-22,충북,3573,28,223.2,71,3309
2021-07-22,충남,4551,39,214.57,44,4015
2021-07-22,전북,2561,4,141.95,60,2372
2021-07-22,전남,1861,18,100.51,17,1662
2021-07-22,경북,5233,29,198.26,87,4951
2021-07-22,경남,6328,91,189.45,22,5450
2021-07-22,제주,1554,24,230.35,1,1381
2021-07-22,검역,5027,290,0.0,7,4301
2021-07-21,합계,182253,1781,351.64,2060,161625
2021-07-21,서울,59636,604,616.81,528,51654
2021-07-21,부산,7273,102,214.42,127,6433
2021-07-21,대구,11102,35,459.07,222,10487
2021-07-21,인천,8112,128,275.65,61,7105
2021-07-21,광주,3203,23,220.89,24,3002
2021-07-21,대전,3462,73,236.49,28,2813
2021-07-21,울산,3056,18,269.01,40,2873
2021-07-21,세종,660,6,185.48,1,596
2021-07-21,경기,51541,465,383.86,666,45734
2021-07-21,강원,4043,54,262.05,54,3624
2021-07-21,충북,3545,15,221.45,71,3300
2021-07-21,충남,4512,49,212.73,44,3974
2021-07-21,전북,2557,19,141.73,60,2364
2021-07-21,전남,1843,21,99.54,17,1655
2021-07-21,경북,5204,25,197.16,87,4942
2021-07-21,경남,6237,89,186.72,22,5408
2021-07-21,제주,1530,34,226.79,1,1365
2021-07-21,검역,4737,21,0.0,7,4296
2021-07-20,합계,180472,1278,348.21,2059,160338
2021-07-20,서울,59032,394,610.56,527,51215
2021-07-20,부산,7171,49,211.41,127,6387
2021-07-20,대구,11067,30,457.63,222,10474
2021-07-20,인천,7984,71,271.3,61,7017
2021-07-20,광주,3180,25,219.3,24,2983
2021-07-20,대전,3389,73,231.51,28,2788
2021-07-20,울산,3038,9,267.43,40,2853
2021-07-20,세종,654,13,183.8,1,592
2021-07-20,경기,51076,383,380.4,666,45318
2021-07-20,강원,3989,42,258.55,54,3601
2021-07-20,충북,3530,44,220.51,71,3292
2021-07-20,충남,4463,30,210.42,44,3901
2021-07-20,전북,2538,15,140.68,60,2351
2021-07-20,전남,1822,9,98.4,17,1644
2021-07-20,경북,5179,19,196.22,87,4929
2021-07-20,경남,6148,57,184.06,22,5369
2021-07-20,제주,1496,8,221.75,1,1342
2021-07-20,검역,4716,7,0.0,7,4282
2021-07-19,합계,179194,1251,345.74,2058,159621
2021-07-19,서울,58638,419,606.49,527,51053
2021-07-19,부산,7122,65,209.97,127,6338
2021-07-19,대구,11037,33,456.39,222,10457
2021-07-19,인천,7913,67,268.89,61,6974
2021-07-19,광주,3155,14,217.58,24,2964
2021-07-19,대전,3316,83,226.52,28,2768
2021-07-19,울산,3029,14,266.63,40,2840
2021-07-19,세종,641,8,180.14,1,592
2021-07-19,경기,50693,340,377.54,666,45078
2021-07-19,강원,3947,27,255.83,54,3591
2021-07-19,충북,3486,4,217.76,71,3271
2021-07-19,충남,4433,33,209.0,44,3868
2021-07-19,전북,2523,10,139.85,60,2344
2021-07-19,전남,1813,16,97.92,17,1643
2021-07-19,경북,5160,19,195.5,87,4910
2021-07-19,경남,6091,74,182.35,22,5331
2021-07-19,제주,1488,11,220.56,1,1328
2021-07-19,검역,4709,14,0.0,6,4271
2021-07-18,합계,177943,1453,343.33,2057,158946
2021-07-18,서울,58219,522,602.15,527,50867
2021-07-18,부산,7057,70,208.05,127,6279
2021-07-18,대구,11004,42,455.02,222,10440
2021-07-18,인천,7846,83,266.61,61,6934
2021-07-18,광주,3141,23,216.61,24,2956
2021-07-18,대전,3233,45,220.85,28,2741
2021-07-18,울산,3015,12,265.4,40,2832
2021-07-18,세종,633,5,177.89,1,590
2021-07-18,경기,50353,373,375.01,666,44853
2021-07-18,강원,3920,52,254.08,53,3568
2021-07-18,충북,3482,29,217.51,71,3263
2021-07-18,충남,4400,40,207.45,44,3843
2021-07-18,전북,2513,5,139.29,60,2340
2021-07-18,전남,1797,11,97.05,17,1642
2021-07-18,경북,5141,15,194.78,87,4904
2021-07-18,경남,6017,99,180.14,22,5312
2021-07-18,제주,1477,11,218.93,1,1311
2021-07-18,검역,4695,16,0.0,6,4271
2021-07-17,합계,176490,1449,340.52,2055,157951
2021-07-17,서울,57697,559,596.75,527,50404
2021-07-17,부산,6987,62,205.99,127,6249
2021-07-17,대구,10962,29,453.29,222,10427
2021-07-17,인천,7763,81,263.79,61,6861
2021-07-17,광주,3118,12,215.03,24,2951
2021-07-17,대전,3188,33,217.78,28,2732
2021-07-17,울산,3003,11,264.34,40,2820
2021-07-17,세종,628,2,176.49,1,587
2021-07-17,경기,49980,393,372.23,664,44542
2021-07-17,강원,3868,45,250.71,53,3564
2021-07-17,충북,3453,11,215.7,71,3259
2021-07-17,충남,4360,52,205.56,44,3834
2021-07-17,전북,2508,8,139.02,60,2334
2021-07-17,전남,1786,8,96.46,17,1639
2021-07-17,경북,5126,16,194.21,87,4896
2021-07-17,경남,5918,89,177.17,22,5300
2021-07-17,제주,1466,14,217.3,1,1293
2021-07-17,검역,4679,24,0.0,6,4259
2021-07-16,합계,175041,1535,337.73,2051,157104
2021-07-16,서울,57138,569,590.97,525,50063
2021-07-16,부산,6925,50,204.16,127,6219
2021-07-16,대구,10933,32,452.09,222,10414
2021-07-16,인천,7682,97,261.04,61,6821
2021-07-16,광주,3106,23,214.2,24,2941
2021-07-16,대전,3155,49,215.52,28,2712
2021-07-16,울산,2992,14,263.38,40,2818
2021-07-16,세종,626,7,175.93,1,581
2021-07-16,경기,49587,456,369.31,663,44242
2021-07-16,강원,3823,28,247.79,53,3561
2021-07-16,충북,3442,14,215.01,71,3252
2021-07-16,충남,4308,39,203.11,44,3824
2021-07-16,전북,2500,13,138.57,60,2331
2021-07-16,전남,1778,8,96.03,17,1634
2021-07-16,경북,5110,12,193.6,87,4885
2021-07-16,경남,5829,80,174.51,22,5282
2021-07-16,제주,1452,10,215.23,1,1281
2021-07-16,검역,4655,34,0.0,5,4243
2021-07-15,합계,173506,1599,334.77,2050,156502
2021-07-15,서울,56569,519,585.09,525,49911
2021-07-15,부산,6875,65,202.69,126,6184
2021-07-15,대구,10901,51,450.76,222,10404
2021-07-15,인천,7585,90,257.75,61,6798
2021-07-15,광주,3083,21,212.61,24,2936
2021-07-15,대전,3106,60,212.18,28,2690
2021-07-15,울산,2978,19,262.14,40,2812
2021-07-15,세종,619,2,173.96,1,576
2021-07-15,경기,49131,496,365.91,663,43983
2021-07-15,강원,3795,25,245.97,53,3553
2021-07-15,충북,3428,12,214.14,71,3248
2021-07-15,충남,4269,51,201.27,44,3806
2021-07-15,전북,2487,24,137.85,60,2324
2021-07-15,전남,1770,26,95.6,17,1627
2021-07-15,경북,5098,13,193.15,87,4874
2021-07-15,경남,5749,88,172.11,22,5269
2021-07-15,제주,1442,9,213.75,1,1278
2021-07-15,검역,4621,28,0.0,5,4229
2021-07-14,합계,171907,1613,331.68,2048,155483
2021-07-14,서울,56050,637,579.72,524,49390
2021-07-14,부산,6810,63,200.77,126,6147
2021-07-14,대구,10850,52,448.65,222,10399
2021-07-14,인천,7495,96,254.69,61,6776
2021-07-14,광주,3062,15,211.16,24,2934
2021-07-14,대전,3046,41,208.08,28,2664
2021-07-14,울산,2959,11,260.47,40,2810
2021-07-14,세종,617,6,173.4,1,571
2021-07-14,경기,48635,464,362.22,662,43696
2021-07-14,강원,3770,16,244.35,53,3543
2021-07-14,충북,3416,10,213.39,71,3245
2021-07-14,충남,4218,36,198.87,44,3796
2021-07-14,전북,2463,9,136.52,60,2317
2021-07-14,전남,1744,6,94.19,17,1619
2021-07-14,경북,5085,22,192.66,87,4866
2021-07-14,경남,5661,89,169.48,22,5249
2021-07-14,제주,1433,21,212.41,1,1273
2021-07-14,검역,4593,19,0.0,5,4188
2021-07-13,합계,170294,1150,328.57,2046,154743
2021-07-13,서울,55413,417,573.13,523,49075
2021-07-13,부산,6747,50,198.91,126,6110
2021-07-13,대구,10798,38,446.5,222,10396
2021-07-13,인천,7399,71,251.42,61,6748
2021-07-13,광주,3047,9,210.13,24,2924
2021-07-13,대전,3005,31,205.28,28,2642
2021-07-13,울산,2948,7,259.5,40,2800
2021-07-13,세종,611,8,171.71,1,569
2021-07-13,경기,48171,318,358.76,662,43484
2021-07-13,강원,3754,19,243.32,53,3526
2021-07-13,충북,3406,8,212.76,71,3240
2021-07-13,충남,4182,36,197.17,44,3785
2021-07-13,전북,2454,18,136.02,60,2310
2021-07-13,전남,1738,13,93.87,17,1612
2021-07-13,경북,5063,8,191.82,86,4864
2021-07-13,경남,5572,51,166.82,22,5229
2021-07-13,제주,1412,19,209.3,1,1270
2021-07-13,검역,4574,29,0.0,5,4159
2021-07-12,합계,169144,1100,326.35,2044,154178
2021-07-12,서울,54996,403,568.82,523,48944
2021-07-12,부산,6697,44,197.44,126,6093
2021-07-12,대구,10760,37,444.93,222,10389
2021-07-12,인천,7328,56,249.01,61,6724
2021-07-12,광주,3038,14,209.51,24,2918
2021-07-12,대전,2974,25,203.16,28,2608
2021-07-12,울산,2941,8,258.89,40,2793
2021-07-12,세종,603,6,169.46,1,566
2021-07-12,경기,47853,327,356.39,661,43271
2021-07-12,강원,3735,18,242.09,53,3502
2021-07-12,충북,3398,14,212.26,71,3229
2021-07-12,충남,4146,45,195.47,43,3765
2021-07-12,전북,2436,4,135.03,60,2305
2021-07-12,전남,1725,19,93.17,17,1609
2021-07-12,경북,5055,13,191.52,86,4860
2021-07-12,경남,5521,40,165.29,22,5218
2021-07-12,제주,1393,7,206.48,1,1267
2021-07-12,검역,4545,20,0.0,5,4117
2021-07-11,합계,168044,1324,324.23,2043,153751
2021-07-11,서울,54593,509,564.65,523,48814
2021-07-11,부산,6653,56,196.14,126,6072
2021-07-11,대구,10723,23,443.4,222,10379
2021-07-11,인천,7272,66,247.11,61,6701
2021-07-11,광주,3024,23,208.54,24,2917
2021-07-11,대전,2949,32,201.45,28,2600
2021-07-11,울산,2933,22,258.18,40,2791
2021-07-11,세종,597,3,167.78,1,563
2021-07-11,경기,47526,407,353.96,660,43101
2021-07-11,강원,3717,20,240.92,53,3495
2021-07-11,충북,3384,8,211.39,71,3229
2021-07-11,충남,4101,32,193.35,43,3743
2021-07-11,전북,2432,2,134.8,60,2302
2021-07-11,전남,1706,6,92.14,17,1607
2021-07-11,경북,5042,12,191.03,86,4854
2021-07-11,경남,5481,67,164.09,22,5209
2021-07-11,제주,1386,24,205.44,1,1263
2021-07-11,검역,4525,12,0.0,5,4111
2021-07-10,합계,166720,1378,321.67,2038,153144
2021-07-10,서울,54084,509,559.39,521,48537
2021-07-10,부산,6597,61,194.49,126,6060
2021-07-10,대구,10700,14,442.45,222,10375
2021-07-10,인천,7206,84,244.87,61,6679
2021-07-10,광주,3001,21,206.96,24,2913
2021-07-10,대전,2917,48,199.26,27,2580
2021-07-10,울산,2911,30,256.25,40,2783
2021-07-10,세종,594,0,166.93,1,559
2021-07-10,경기,47119,451,350.93,659,42892
2021-07-10,강원,3697,16,239.62,53,3485
2021-07-10,충북,3376,19,210.89,71,3227
2021-07-10,충남,4069,29,191.84,43,3733
2021-07-10,전북,2430,14,134.69,60,2298
2021-07-10,전남,1700,2,91.82,17,1603
2021-07-10,경북,5030,13,190.57,86,4845
2021-07-10,경남,5414,36,162.09,21,5201
2021-07-10,제주,1362,10,201.89,1,1263
2021-07-10,검역,4513,21,0.0,5,4111
2021-07-09,합계,165342,1316,319.01,2036,152489
2021-07-09,서울,53575,503,554.12,519,48262
2021-07-09,부산,6536,58,192.69,126,6038
2021-07-09,대구,10686,19,441.87,222,10363
2021-07-09,인천,7122,82,242.01,61,6662
2021-07-09,광주,2980,4,205.51,24,2902
2021-07-09,대전,2869,29,195.99,27,2556
2021-07-09,울산,2881,16,253.61,40,2778
2021-07-09,세종,594,1,166.93,1,554
2021-07-09,경기,46668,405,347.57,659,42696
2021-07-09,강원,3681,24,238.59,53,3479
2021-07-09,충북,3357,14,209.7,71,3222
2021-07-09,충남,4040,52,190.47,43,3723
2021-07-09,전북,2416,8,133.92,60,2287
2021-07-09,전남,1698,5,91.71,17,1584
2021-07-09,경북,5017,9,190.08,86,4838
2021-07-09,경남,5378,17,161.01,21,5186
2021-07-09,제주,1352,31,200.4,1,1255
2021-07-09,검역,4492,39,0.0,5,4104
2021-07-08,합계,164026,1275,316.36,2034,151914
2021-07-08,서울,53072,550,545.25,518,48061
2021-07-08,부산,6478,55,189.87,126,6014
2021-07-08,대구,10667,15,437.8,222,10351
2021-07-08,인천,7040,64,238.15,61,6629
2021-07-08,광주,2976,2,204.3,24,2896
2021-07-08,대전,2840,13,192.65,27,2542
2021-07-08,울산,2865,9,249.77,40,2771
2021-07-08,세종,593,5,173.23,1,551
2021-07-08,경기,46263,392,349.15,659,42502
2021-07-08,강원,3657,16,237.38,53,3461
2021-07-08,충북,3343,8,209.02,71,3211
2021-07-08,충남,3988,78,187.9,43,3712
2021-07-08,전북,2408,3,132.5,59,2277
2021-07-08,전남,1693,9,90.79,17,1576
2021-07-08,경북,5008,4,188.09,86,4835
2021-07-08,경남,5361,10,159.49,21,5176
2021-07-08,제주,1321,17,196.94,1,1250
2021-07-08,검역,4453,25,0.0,5,4099
2021-07-07,합계,162751,1211,313.9,2033,151491
2021-07-07,서울,52522,582,539.6,518,47934
2021-07-07,부산,6423,34,188.26,126,5986
2021-07-07,대구,10652,13,437.19,222,10345
2021-07-07,인천,6976,57,235.99,61,6604
2021-07-07,광주,2974,11,204.16,24,2889
2021-07-07,대전,2827,30,191.77,27,2537
2021-07-07,울산,2856,1,248.99,40,2760
2021-07-07,세종,588,5,171.77,1,550
2021-07-07,경기,45871,367,346.19,658,42364
2021-07-07,강원,3641,12,236.35,53,3448
2021-07-07,충북,3335,5,208.52,71,3203
2021-07-07,충남,3910,16,184.22,43,3704
2021-07-07,전북,2405,8,132.34,59,2274
2021-07-07,전남,1684,10,90.31,17,1570
2021-07-07,경북,5004,6,187.94,86,4827
2021-07-07,경남,5351,15,159.19,21,5165
2021-07-07,제주,1304,19,194.41,1,1249
2021-07-07,검역,4428,20,0.0,5,4082
2021-07-06,합계,161540,746,311.57,2032,150750
2021-07-06,서울,51940,320,533.62,518,47626
2021-07-06,부산,6389,29,187.26,126,5956
2021-07-06,대구,10639,8,436.65,222,10338
2021-07-06,인천,6919,23,234.06,61,6575
2021-07-06,광주,2963,4,203.41,24,2883
2021-07-06,대전,2797,26,189.74,27,2513
2021-07-06,울산,2855,3,248.9,40,2753
2021-07-06,세종,583,5,170.3,1,542
2021-07-06,경기,45504,229,343.42,658,42172
2021-07-06,강원,3629,9,235.57,53,3416
2021-07-06,충북,3330,2,208.2,71,3195
2021-07-06,충남,3894,13,183.47,43,3686
2021-07-06,전북,2397,6,131.9,59,2267
2021-07-06,전남,1674,4,89.77,16,1560
2021-07-06,경북,4998,11,187.72,86,4822
2021-07-06,경남,5336,19,158.75,21,5149
