대분류,시도,중분류,시군구,소분류,읍면동,영문표기,한자 표기,비고
26,울산광역시,26010,중구,26010630,병영2동,Byeongyeong 2(i)-dong,兵營2洞,2601063
26,울산광역시,26010,중구,26010640,약사동,Yaksa-dong,藥泗洞,2601064
26,울산광역시,26010,중구,26010660,성안동,Seongan-dong,聖安洞,2601066
26,울산광역시,26020,남구,26020510,신정1동,Sinjeong 1(il)-dong,新亭1洞,2602051
26,울산광역시,26020,남구,26020520,신정2동,Sinjeong 2(i)-dong,新亭2洞,2602052
26,울산광역시,26020,남구,26020530,신정3동,Sinjeong 3(sam)-dong,新亭3洞,2602053
26,울산광역시,26020,남구,26020540,신정4동,Sinjeong 4(sa)-dong,新亭4洞,2602054
26,울산광역시,26020,남구,26020550,신정5동,Sinjeong 5(o)-dong,新亭5洞,2602055
26,울산광역시,26020,남구,26020560,달동,Dal-dong,達洞,2602056
26,울산광역시,26020,남구,26020570,삼산동,Samsan-dong,三山洞,2602057
26,울산광역시,26020,남구,26020580,삼호동,Samho-dong,三湖洞,2602058
26,울산광역시,26020,남구,26020590,무거동,Mugeo-dong,無去洞,2602059
26,울산광역시,26020,남구,26020600,옥동,Ok-dong,玉洞,2602060
26,울산광역시,26020,남구,26020620,대현동,Daehyeon-dong,大峴洞,2602062
26,울산광역시,26020,남구,26020630,수암동,Suam-dong,秀岩洞,2602063
26,울산광역시,26020,남구,26020640,선암동,Seonam-dong,仙岩洞,2602064
26,울산광역시,26020,남구,26020610,야음장생포동,Yaeumjangsaengpo-dong,也音長生浦洞,2602061
26,울산광역시,26030,동구,26030510,방어동,Bangeo-dong,方魚洞,2603051
26,울산광역시,26030,동구,26030520,일산동,Ilsan-dong,日山洞,2603052
26,울산광역시,26030,동구,26030530,화정동,Hwajeong-dong,華亭洞,2603053
26,울산광역시,26030,동구,26030540,대송동,Daesong-dong,大松洞,2603054
26,울산광역시,26030,동구,26030550,전하1동,Jeonha 1(il)-dong,田下1洞,2603055
26,울산광역시,26030,동구,26030610,전하2동,Jeonha 2(i)-dong,田下2洞,2603061
26,울산광역시,26030,동구,26030580,남목1동,Nammok 1(il)-dong,南牧1洞,2603058
26,울산광역시,26030,동구,26030590,남목2동,Nammok 2(i)-dong,南牧2洞,2603059
26,울산광역시,26030,동구,26030600,남목3동,Nammok 3(sam)-dong,南牧3洞,2603060
26,울산광역시,26040,북구,26040510,농소1동,Nongso 1(il)-dong,農所1洞,2604051
26,울산광역시,26040,북구,26040520,농소2동,Nongso 2(i)-dong,農所2洞,2604052
26,울산광역시,26040,북구,26040530,농소3동,Nongso 3(sam)-dong,農所3洞,2604053
26,울산광역시,26040,북구,26040540,강동동,Gangdong-dong,江東洞,2604054
26,울산광역시,26040,북구,26040560,효문동,Hyomun-dong,孝門洞,2604056
26,울산광역시,26040,북구,26040570,송정동,Songjeong-dong,松亭洞,2604057
26,울산광역시,26040,북구,26040580,양정동,Yangjeong-dong,楊亭洞,2604058
26,울산광역시,26040,북구,26040590,염포동,Yeompo-dong,鹽浦洞,2604059
26,울산광역시,26510,울주군,26510110,온산읍,Onsan-eup,溫山邑,2631011
26,울산광역시,26510,울주군,26510120,언양읍,Eonyang-eup,彦陽邑,2631012
26,울산광역시,26510,울주군,26510130,온양읍,Onyang-eup,溫陽邑,2631013
26,울산광역시,26510,울주군,26510140,범서읍,Beomseo-eup,凡西邑,2631014
26,울산광역시,26510,울주군,26510150,청량읍,Cheongnyang-eup,靑良邑,2631015
26,울산광역시,26510,울주군,26510160,삼남읍,Samnam-eup,三南邑,2631016
26,울산광역시,26510,울주군,26510310,서생면,Seosaeng-myeon,西生面,2631031
26,울산광역시,26510,울주군,26510340,웅촌면,Ungchon-myeon,熊村面,2631034
26,울산광역시,26510,울주군,26510360,두동면,Dudong-myeon,斗東面,2631036
26,울산광역시,26510,울주군,26510370,두서면,Duseo-myeon,斗西面,2631037
26,울산광역시,26510,울주군,26510380,상북면,Sangbuk-myeon,上北面,2631038
26,울산광역시,26510,울주군,26510400,삼동면,Samdong-myeon,三東面,2631040
29,세종특별자치시,29010,세종특별자치시,29010110,조치원읍,Jochiwon-eup,鳥致院邑,2901011
29,세종특별자치시,29010,세종특별자치시,29010310,연기면,Yeongi-myeon,燕岐面,2901031
29,세종특별자치시,29010,세종특별자치시,29010320,연동면,YeonDong-myeon,燕東面,2901032
29,세종특별자치시,29010,세종특별자치시,29010330,부강면,Bugang-myeon,富强面,2901033
29,세종특별자치시,29010,세종특별자치시,29010340,금남면,Geumnam-myeon,錦南面,2901034
29,세종특별자치시,29010,세종특별자치시,29010350,장군면,janggun-myeon,張郡面,2901035
29,세종특별자치시,29010,세종특별자치시,29010360,연서면,YeonSeo-myeon,燕西面,2901036
29,세종특별자치시,29010,세종특별자치시,29010370,전의면,Jeonui-myeon,全義面,2901037
29,세종특별자치시,29010,세종특별자치시,29010380,전동면,Jeondong-myeon,全東面,2901038
29,세종특별자치시,29010,세종특별자치시,29010390,소정면,Sojeong-myeon,小井面,2901039
29,세종특별자치시,29010,세종특별자치시,29010610,한솔동,Hansol-dong,韓率洞,2901061
29,세종특별자치시,29010,세종특별자치시,29010670,새롬동,Saerom-dong,새롬洞,2901067
29,세종특별자치시,29010,세종특별자치시,29010690,도담동,Dodam-dong,도담洞,2901069
29,세종특별자치시,29010,세종특별자치시,29010700,해밀동,Haemil-dong,해밀洞,2901070
29,세종특별자치시,29010,세종특별자치시,29010590,아름동,Arum-dong,아름洞,2901059
29,세종특별자치시,29010,세종특별자치시,29010560,종촌동,Jongchon-dong,宗忖洞,2901056
29,세종특별자치시,29010,세종특별자치시,29010600,고운동,Goun-dong,고운洞,2901060
29,세종특별자치시,29010,세종특별자치시,29010710,소담동,Sodam-dong,소담洞,2901071
29,세종특별자치시,29010,세종특별자치시,29010720,반곡동,Bangok-dong,반곡洞,2901072
29,세종특별자치시,29010,세종특별자치시,29010660,보람동,Boram-dong,보람洞,2901066
29,세종특별자치시,29010,세종특별자치시,29010640,대평동,Daepyeong-dong,大坪洞,2901064
29,세종특별자치시,29010,세종특별자치시,29010680,다정동,Dajeong-dong,다정洞,2901068
31,경기도,31011,장안구,31011540,파장동,Pajang-dong,芭長洞,3101154
31,경기도,31011,장안구,31011550,율천동,Yulcheon-dong,栗泉洞,3101155
31,경기도,31011,장안구,31011560,정자1동,Jeongja 1(il)-dong,亭子1洞,3101156
31,경기도,31011,장안구,31011570,정자2동,Jeongja 2(i)-dong,亭子2洞,3101157
31,경기도,31011,장안구,31011620,정자3동,Jeongja 3(sam)-dong,亭子3洞,3101162
31,경기도,31011,장안구,31011580,영화동,Yeonghwa-dong,迎華洞,3101158
31,경기도,31011,장안구,31011590,송죽동,Songjuk-dong,松竹洞,3101159
31,경기도,31011,장안구,31011600,조원1동,Jowon 1(il)-dong,棗園1洞,3101160
31,경기도,31011,장안구,31011630,조원2동,Jowon 2(i)-dong,棗園2洞,3101163
31,경기도,31011,장안구,31011610,연무동,Yeonmu-dong,鍊武洞,3101161
31,경기도,31012,권선구,31012520,세류1동,Seryu 1(il)-dong,細柳1洞,3101252
31,경기도,31012,권선구,31012530,세류2동,Seryu 2(i)-dong,細柳2洞,3101253
31,경기도,31012,권선구,31012540,세류3동,Seryu 3(sam)-dong,細柳3洞,3101254
31,경기도,31012,권선구,31012550,평동,Pyeong-dong,坪洞,3101255
31,경기도,31012,권선구,31012560,서둔동,Seodun-dong,西屯洞,3101256
31,경기도,31012,권선구,31012570,구운동,Guun-dong,區雲洞,3101257
31,경기도,31012,권선구,31012650,금곡동,Geumgok-dong,金谷洞,3101265
31,경기도,31012,권선구,31012660,호매실동,Homaesil-dong,好梅實洞,3101266
31,경기도,31012,권선구,31012600,권선1동,Gwonseon 1(il)-dong,勸善1洞,3101260
31,경기도,31012,권선구,31012640,권선2동,Gwonseon 2(i)-dong,勸善2洞,3101264
31,경기도,31012,권선구,31012610,곡선동,Gokseon-dong,谷善洞,3101261
31,경기도,31012,권선구,31012620,입북동,Ipbuk-dong,笠北洞,3101262
31,경기도,31013,팔달구,31013670,매교동,Maegyo-dong,梅校洞,3101367
31,경기도,31013,팔달구,31013680,매산동,Maesan-dong,梅山洞,3101368
31,경기도,31013,팔달구,31013690,고등동,Godeung-dong,高等洞,3101369
31,경기도,31013,팔달구,31013700,화서1동,Hwaseo 1(il)-dong,華西1洞,3101370
31,경기도,31013,팔달구,31013710,화서2동,Hwaseo 2(i)-dong,華西2洞,3101371
31,경기도,31013,팔달구,31013530,지동,Ji-dong,池洞,3101353
31,경기도,31013,팔달구,31013540,우만1동,Uman 1(il)-dong,牛滿1洞,3101354
31,경기도,31013,팔달구,31013550,우만2동,Uman 2(i)-dong,牛滿2洞,3101355
31,경기도,31013,팔달구,31013560,인계동,Ingye-dong,仁溪東,3101356
31,경기도,31013,팔달구,31013720,행궁동,Haenggung-dong,行宮洞,3101372
31,경기도,31014,영통구,31014510,매탄1동,Maetan 1(il)-dong,梅灘1洞,3101451
31,경기도,31014,영통구,31014520,매탄2동,Maetan 2(i)-dong,梅灘2洞,3101452
31,경기도,31014,영통구,31014530,매탄3동,Maetan 3(sam)-dong,梅灘3洞,3101453
31,경기도,31014,영통구,31014540,매탄4동,Maetan 4(sa)-dong,梅灘4洞,3101454
31,경기도,31014,영통구,31014600,원천동,Woncheon-dong,遠川洞,3101460
31,경기도,31014,영통구,31014640,영통1동,Yeongtong 1(il)-dong,靈通1洞,3101464
31,경기도,31014,영통구,31014650,영통2동,Yeongtong 2(i)-dong,靈通2洞,3101465
31,경기도,31014,영통구,31014660,영통3동,Yeongtong 3(sam)-dong,光校3洞,3101466
31,경기도,31014,영통구,31014670,망포1동,Mangpo 1(il)-dong,網浦1洞,3101467
31,경기도,31014,영통구,31014680,망포2동,Mangpo 2(i)-dong,網浦2洞,3101468
31,경기도,31014,영통구,31014620,광교1동,Gwoanggyo 1(il)-dong,光校1洞,3101462
31,경기도,31014,영통구,31014630,광교2동,Gwoanggyo 2(i)-dong,光校2洞,3101463
31,경기도,31021,수정구,31021510,신흥1동,Sinheung 1(il)-dong,新興1洞,3102151
31,경기도,31021,수정구,31021520,신흥2동,Sinheung 2(i)-dong,新興2洞,3102152
31,경기도,31021,수정구,31021530,신흥3동,Sinheung 3(sam)-dong,新興3洞,3102153
31,경기도,31021,수정구,31021540,태평1동,Taepyeong 1(il)-dong,太平1洞,3102154
31,경기도,31021,수정구,31021550,태평2동,Taepyeong 2(i)-dong,太平2洞,3102155
31,경기도,31021,수정구,31021560,태평3동,Taepyeong 3(sam)-dong,太平3洞,3102156
31,경기도,31021,수정구,31021570,태평4동,Taepyeong 4(sa)-dong,太平4洞,3102157
31,경기도,31021,수정구,31021580,수진1동,Sujin 1(il)-dong,壽進1洞,3102158
31,경기도,31021,수정구,31021590,수진2동,Sujin 2(i)-dong,壽進2洞,3102159
31,경기도,31021,수정구,31021600,단대동,Dandae-dong,丹垈洞,3102160
31,경기도,31021,수정구,31021610,산성동,Sanseong-dong,山城洞,3102161
31,경기도,31021,수정구,31021620,양지동,Yangji-dong,陽地洞,3102162
31,경기도,31021,수정구,31021670,복정동,Bokjeong-dong,福井洞,3102167
31,경기도,31021,수정구,31021680,위례동,wirye-dong,慰澧洞,3102168
31,경기도,31021,수정구,31021640,신촌동,Sinchon-dong,新村洞,3102164
31,경기도,31021,수정구,31021650,고등동,Godeung-dong,高登洞,3102165
31,경기도,31021,수정구,31021660,시흥동,Siheung-dong,始興洞,3102166
31,경기도,31022,중원구,31022510,성남동,Seongnam-dong,城南洞,3102251
31,경기도,31022,중원구,31022620,중앙동,Jungang-dong,中央洞,3102262
31,경기도,31022,중원구,31022530,금광1동,Geumgwang 1(il)-dong,金光1洞,3102253
31,경기도,31022,중원구,31022540,금광2동,Geumgwang 2(i)-dong,金光2洞,3102254
31,경기도,31022,중원구,31022550,은행1동,Eunhaeng 1(il)-dong,銀行1洞,3102255
31,경기도,31022,중원구,31022560,은행2동,Eunhaeng 2(i)-dong,銀行2洞,3102256
31,경기도,31022,중원구,31022570,상대원1동,Sangdaewon 1(il)-dong,上大院1洞,3102257
31,경기도,31022,중원구,31022580,상대원2동,Sangdaewon 2(i)-dong,上大院2洞,3102258
31,경기도,31022,중원구,31022590,상대원3동,Sangdaewon 3(sam)-dong,上大院3洞,3102259
31,경기도,31022,중원구,31022600,하대원동,Hadaewon-dong,下大院洞,3102260
31,경기도,31022,중원구,31022610,도촌동,Dochon-dong,島村洞,3102261
31,경기도,31023,분당구,31023510,분당동,Bundang-dong,盆塘洞,3102351
31,경기도,31023,분당구,31023530,수내1동,Sunae 1(il)-dong,藪內1洞,3102353
31,경기도,31023,분당구,31023540,수내2동,Sunae 2(i)-dong,藪內2洞,3102354
31,경기도,31023,분당구,31023520,수내3동,Sunae 3(sam)-dong,藪內3洞,3102352
31,경기도,31023,분당구,31023780,정자동,Jeongja-dong,亭子洞,3102378
31,경기도,31023,분당구,31023770,정자1동,Jeongja 1(il)-dong,亭子1洞,3102377
31,경기도,31023,분당구,31023550,정자2동,Jeongja 2(i)-dong,亭子2洞,3102355
31,경기도,31023,분당구,31023560,정자3동,Jeongja 3(sam)-dong,亭子3洞,3102356
31,경기도,31023,분당구,31023580,서현1동,Seohyeon 1(il)-dong,書峴1洞,3102358
31,경기도,31023,분당구,31023590,서현2동,Seohyeon 2(i)-dong,書峴2洞,3102359
31,경기도,31023,분당구,31023600,이매1동,Imae 1(il)-dong,二梅1洞,3102360
31,경기도,31023,분당구,31023610,이매2동,Imae 2(i)-dong,二梅2洞,3102361
31,경기도,31023,분당구,31023620,야탑1동,Yatap 1(il)-dong,野塔1洞,3102362
31,경기도,31023,분당구,31023640,야탑2동,Yatap 2(i)-dong,野塔2洞,3102364
31,경기도,31023,분당구,31023630,야탑3동,Yatap 3(sam)-dong,野塔3洞,3102363
31,경기도,31023,분당구,31023750,판교동,Pangyo-dong,板橋洞,3102375
31,경기도,31023,분당구,31023740,삼평동,Sampyeong-dong,三坪洞,3102374
31,경기도,31023,분당구,31023760,백현동,Baekhyeon-dong,柏峴洞,3102376
31,경기도,31023,분당구,31023710,금곡동,Geumgok-dong,金谷洞,3102371
31,경기도,31023,분당구,31023720,구미1동,Gumi 1(il)-dong,九美1洞,3102372
31,경기도,31023,분당구,31023670,구미동,Gumi-dong,九美洞,3102367
31,경기도,31023,분당구,31023680,운중동,Unjung-dong,雲中洞,3102368
31,경기도,31030,의정부시,31030690,의정부1동,Uijeongbu 1(il)-dong,議政府1洞,3103069
31,경기도,31030,의정부시,31030520,의정부2동,Uijeongbu 2(i)-dong,議政府2洞,3103052
31,경기도,31030,의정부시,31030550,호원1동,Howon 1(il)-dong,虎院1洞,3103055
31,경기도,31030,의정부시,31030650,호원2동,Howon 2(i)-dong,虎院2洞,3103065
31,경기도,31030,의정부시,31030560,장암동,Jangam-dong,長岩洞,3103056
31,경기도,31030,의정부시,31030570,신곡1동,Singok 1(il)-dong,新谷1洞,3103057
31,경기도,31030,의정부시,31030580,신곡2동,Singok 2(i)-dong,新谷2洞,3103058
31,경기도,31030,의정부시,31030590,송산1동,Songsan 1(il)-dong,松山1洞,3103059
31,경기도,31030,의정부시,31030700,송산2동,Songsan 2(i)-dong,松山2洞,3103070
31,경기도,31030,의정부시,31030710,송산3동,Songsan 3(sam)-dong,松山3洞,3103071
31,경기도,31030,의정부시,31030600,자금동,Jageum-dong,自金洞,3103060
31,경기도,31030,의정부시,31030680,가능동,Ganeung-dong,佳陵洞,3103068
31,경기도,31030,의정부시,31030670,흥선동,Heungsun-dong,興煽洞,3103067
31,경기도,31030,의정부시,31030640,녹양동,Nogyang-dong,綠楊洞,3103064
31,경기도,31041,만안구,31041510,안양1동,Anyang 1(il)-dong,安養1洞,3104151
31,경기도,31041,만안구,31041520,안양2동,Anyang 2(i)-dong,安養2洞,3104152
31,경기도,31041,만안구,31041530,안양3동,Anyang 3(sam)-dong,安養3洞,3104153
31,경기도,31041,만안구,31041540,안양4동,Anyang 4(sa)-dong,安養4洞,3104154
31,경기도,31041,만안구,31041550,안양5동,Anyang 5(o)-dong,安養5洞,3104155
31,경기도,31041,만안구,31041560,안양6동,Anyang 6(yuk)-dong,安養6洞,3104156
31,경기도,31041,만안구,31041570,안양7동,Anyang 7(chil)-dong,安養7洞,3104157
31,경기도,31041,만안구,31041580,안양8동,Anyang 8(pal)-dong,安養8洞,3104158
31,경기도,31041,만안구,31041590,안양9동,Anyang 9(gu)-dong,安養9洞,3104159
31,경기도,31041,만안구,31041600,석수1동,Seoksu 1(il)-dong,石水1洞,3104160
31,경기도,31041,만안구,31041610,석수2동,Seoksu 2(i)-dong,石水2洞,3104161
31,경기도,31041,만안구,31041620,석수3동,Seoksu 3(sam)-dong,石水3洞,3104162
31,경기도,31041,만안구,31041630,박달1동,Bakdal 1(il)-dong,博達1洞,3104163
31,경기도,31041,만안구,31041640,박달2동,Bakdal 2(i)-dong,博達2洞,3104164
31,경기도,31042,동안구,31042510,비산1동,Bisan 1(il)-dong,飛山1洞,3104251
31,경기도,31042,동안구,31042520,비산2동,Bisan 2(i)-dong,飛山2洞,3104252
31,경기도,31042,동안구,31042530,비산3동,Bisan 3(sam)-dong,飛山3洞,3104253
31,경기도,31042,동안구,31042540,부흥동,Buheung-dong,復興洞,3104254
31,경기도,31042,동안구,31042550,달안동,Daran-dong,達安洞,3104255
31,경기도,31042,동안구,31042560,관양1동,Gwanyang 1(il)-dong,冠陽1洞,3104256
31,경기도,31042,동안구,31042570,관양2동,Gwanyang 2(i)-dong,冠陽2洞,3104257
31,경기도,31042,동안구,31042580,부림동,Burim-dong,富林洞,3104258
31,경기도,31042,동안구,31042590,평촌동,Pyeongchon-dong,坪村洞,3104259
31,경기도,31042,동안구,31042600,평안동,Pyeongan-dong,坪安洞,3104260
31,경기도,31042,동안구,31042610,귀인동,Gwiin-dong,貴仁洞,3104261
31,경기도,31042,동안구,31042620,호계1동,Hogye 1(il)-dong,虎溪1洞,3104262
31,경기도,31042,동안구,31042630,호계2동,Hogye 2(i)-dong,虎溪2洞,3104263
31,경기도,31042,동안구,31042640,호계3동,Hogye 3(sam)-dong,虎溪3洞,3104264
31,경기도,31042,동안구,31042650,범계동,Beomgye-dong,범계洞,3104265
31,경기도,31042,동안구,31042660,신촌동,Sinchon-dong,新村洞,3104266
31,경기도,31042,동안구,31042670,갈산동,Galsan-dong,葛山洞,3104267
31,경기도,31050,부천시,31050870,심곡동,Simgok-dong,深谷洞,3105087
31,경기도,31050,부천시,31050880,부천동,Bucheon-dong,富川洞,3105088
31,경기도,31050,부천시,31050890,중동,Jung-dong,中洞,3105089
31,경기도,31050,부천시,31050900,신중동,shinjung-dong,新中洞,3105090
31,경기도,31050,부천시,31050910,상동,Sang-dong,上洞,3105091
31,경기도,31050,부천시,31050920,대산동,Daesan-dong,大山洞,3105092
